Mean,Std
-84.02379,1.0132582
-84.00645,1.0102166
-84.0326,0.89038783
-84.03769,0.8531472
-84.05303,0.9001329
-84.04722,0.9437001
-84.03356,0.9710661
-84.02554,1.0058998
-84.03314,1.0038079
-84.04398,0.9944792
-84.03084,0.9887514
-84.03257,0.9843266
-84.04588,1.0062246
-84.02951,0.9648856
-84.02194,0.90431416
-84.02391,0.9211521
-84.056694,0.9436697
-84.07342,0.87720513
-84.06328,0.8668135
-84.073395,0.87046725
-84.05553,0.90295625
-84.068146,0.908127
-84.06606,0.88640726
-84.05783,0.8737338
-84.06247,0.92630136
-84.04492,0.99827653
-84.05708,0.9319207
-84.04933,0.9282159
-84.07047,0.89978004
-84.08498,0.8611346
-84.06106,0.88430136
-84.08446,0.9084879
-84.06518,0.9305159
-84.04034,0.9543265
-84.03743,0.92375964
-84.061935,0.86976236
-84.08175,0.8365473
-84.072716,0.86806476
-84.06865,0.912694
-84.06932,0.85893315
-84.0672,0.8819243
-84.05267,0.9617261
-84.07682,0.91592675
-84.08806,0.86085594
-84.075,0.87623256
-84.073586,0.89653385
-84.08392,0.88994336
-84.08213,0.8391053
-84.06509,0.87854826
-84.07393,0.89348185
-84.08423,0.8198641
-84.09231,0.796772
-84.08171,0.81288
-84.0944,0.80060416
-84.08721,0.8010481
-84.08141,0.81088793
-84.0859,0.8597293
-84.10735,0.8616131
-84.104355,0.8599808
-84.07954,0.89421225
-84.08971,0.8435096
-84.1067,0.81837916
-84.0867,0.8547771
-84.07418,0.8819528
-84.08994,0.84161514
-84.1045,0.81095505
-84.10969,0.8190336
-84.111176,0.8388909
-84.11662,0.8897738
-84.1007,0.8981212
-84.09485,0.8356945
-84.09583,0.8374781
-84.08641,0.8819379
-84.09196,0.9461424
-84.08228,0.92026234
-84.08217,0.89773846
-84.080536,0.9127507
-84.0754,0.8833773
-84.05194,0.9837723
-84.070786,0.99299324
-84.09483,0.9158965
-84.11393,0.86760217
-84.115906,0.8368806
-84.09906,0.82626736
-84.10972,0.8114934
-84.10035,0.7862247
-84.09083,0.81156737
-84.093506,0.86918855
-84.09465,0.87512517
-84.09475,0.8351234
-84.11708,0.80177474
-84.1166,0.8004924
-84.11831,0.8132045
-84.10162,0.8261931
-84.103676,0.8020678
-84.09241,0.8571041
-84.060684,0.9112168
-84.08254,0.86546975
-84.12465,0.8008017
-84.11244,0.8513316
-84.08923,0.9212503
-84.08838,0.9298875
-84.12212,0.8245786
-84.135124,0.75129366
-84.14204,0.76949954
-84.13734,0.7861429
-84.12941,0.81487995
-84.12331,0.8417436
-84.11689,0.85021394
-84.12673,0.81925064
-84.12401,0.80285126
-84.11889,0.79364514
-84.11406,0.8124553
-84.14496,0.7857262
-84.14114,0.76748335
-84.146484,0.7704367
-84.13862,0.79867405
-84.15487,0.81927747
-84.16337,0.7862705
-84.16986,0.7501764
-84.17508,0.7537495
-84.14329,0.8147813
-84.12705,0.8863967
-84.1464,0.8762479
-84.15033,0.8727182
-84.164085,0.8482017
-84.17022,0.7660482
-84.17461,0.75701207
-84.17693,0.7543413
-84.18177,0.7822724
-84.17888,0.8320995
-84.18153,0.7648642
-84.19434,0.7360291
-84.16985,0.7125076
-84.179344,0.71458143
-84.17995,0.7186884
-84.1689,0.7485958
-84.16518,0.7615677
-84.15996,0.7496166
-84.165634,0.7689759
-84.203514,0.75325704
-84.223595,0.740735
-84.19366,0.7624736
-84.15731,0.8349551
-84.16162,0.80386025
-84.191475,0.7867149
-84.1954,0.7780387
-84.170074,0.76936007
-84.13799,0.822922
-84.14844,0.8135033
-84.17995,0.76111174
-84.20045,0.74471855
-84.18746,0.765855
-84.18057,0.7686647
-84.16633,0.7676915
-84.195114,0.75078243
-84.20066,0.75619334
-84.19415,0.77928656
-84.19435,0.75102437
-84.2047,0.7097959
-84.21335,0.74784213
-84.18859,0.73577875
-84.19227,0.7001367
-84.18074,0.72858834
-84.16931,0.76408505
-84.1779,0.7532335
-84.19227,0.7523197
-84.190956,0.7811889
-84.18104,0.81863886
-84.176155,0.82725024
-84.19841,0.7755101
-84.21488,0.72927946
-84.22147,0.726336
-84.226265,0.6935336
-84.213684,0.7297412
-84.18182,0.7942118
-84.18744,0.7771502
-84.2073,0.77464825
-84.20674,0.7451424
-84.2329,0.6830213
-84.253395,0.6837134
-84.25758,0.68783116
-84.22996,0.7420404
-84.20882,0.798687
-84.20925,0.7374274
-84.20925,0.74065745
-84.19964,0.7832241
-84.207924,0.74253774
-84.228035,0.72272366
-84.26043,0.7120852
-84.25057,0.6914586
-84.24929,0.69178367
-84.2505,0.70579666
-84.24447,0.71265566
-84.2589,0.6996349
-84.22224,0.68856657
-84.24558,0.70094776
-84.26351,0.6665733
-84.25054,0.6859337
-84.23791,0.76651305
-84.2403,0.7905283
-84.2452,0.7973514
-84.241745,0.7403099
-84.259796,0.7112814
-84.26019,0.72040784
-84.2646,0.6946271
-84.2655,0.72890985
-84.259735,0.72663033
-84.25792,0.68020445
-84.25476,0.68100095
-84.26566,0.69475716
-84.29294,0.6731554
-84.29883,0.652381
-84.29243,0.6314957
-84.27308,0.6451802
-84.27921,0.6397138
-84.285934,0.6409317
-84.278854,0.6827293
-84.26784,0.6549947
-84.27319,0.6583975
-84.26653,0.6997021
-84.26838,0.6887995
-84.25058,0.72651124
-84.2396,0.73019165
-84.28173,0.6707562
-84.29287,0.6417156
-84.29246,0.69673127
-84.28384,0.72517115
-84.270706,0.721645
-84.26243,0.73493564
-84.27535,0.69817835
-84.27071,0.6840116
-84.272446,0.6937198
-84.28667,0.7104643
-84.280365,0.68361056
-84.27488,0.6896737
-84.26911,0.6630776
-84.291046,0.6497268
-84.27724,0.65448606
-84.27321,0.70715404
-84.26642,0.7427833
-84.28701,0.69949913
-84.27541,0.72620714
-84.248825,0.7680733
-84.26878,0.7278861
-84.276634,0.77676
-84.26854,0.7835271
-84.28073,0.7073114
-84.28196,0.6813956
-84.29448,0.6718754
-84.31794,0.6724351
-84.31426,0.65302676
-84.29487,0.6655357
-84.30126,0.70719475
-84.30993,0.68104637
-84.30353,0.6917851
-84.30991,0.7408054
-84.304726,0.7481649
-84.276474,0.77669793
-84.30391,0.709462
-84.33645,0.62400466
-84.33475,0.61755407
-84.33231,0.6264997
-84.31832,0.6541972
-84.296646,0.6739991
-84.32594,0.62360036
-84.31869,0.6040508
-84.31529,0.6540387
-84.32426,0.6576556
-84.325745,0.64691323
-84.320366,0.6706188
-84.32501,0.66702163
-84.32928,0.62520033
-84.33036,0.6374984
-84.340614,0.6293864
-84.31329,0.63029605
-84.335144,0.6311327
-84.33596,0.6589897
-84.32704,0.70201325
-84.33479,0.69627327
-84.33321,0.6658785
-84.334564,0.70808595
-84.34339,0.63569313
-84.35096,0.5829002
-84.34538,0.5901045
-84.34378,0.6259033
-84.35093,0.6420642
-84.35295,0.6336047
-84.352036,0.62983257
-84.359665,0.6164213
-84.34933,0.58377326
-84.34344,0.57943726
-84.35839,0.60025054
-84.33816,0.6722695
-84.33843,0.6860491
-84.358635,0.6139016
-84.35765,0.60676706
-84.352264,0.63229036
-84.35434,0.64102507
-84.36334,0.6359607
-84.37489,0.6178256
-84.358864,0.5926415
-84.34597,0.59557444
-84.33443,0.5946649
-84.33862,0.59842634
-84.34894,0.63904077
-84.32447,0.6585919
-84.344795,0.62133324
-84.372,0.5911589
-84.352776,0.58306354
-84.35045,0.637329
-84.332275,0.7135134
-84.35103,0.7144959
-84.35655,0.66808087
-84.357445,0.6337844
-84.3627,0.584509
-84.35424,0.5573333
-84.35501,0.5733872
-84.35243,0.59635735
-84.36221,0.56184685
-84.3508,0.58995134
-84.34048,0.65346444
-84.34366,0.6360782
-84.34033,0.5818738
-84.35396,0.577656
-84.38068,0.6024494
-84.386116,0.6041206
-84.3674,0.5980279
-84.35311,0.5886711
-84.367,0.5956252
-84.365005,0.5622495
-84.3507,0.55362296
-84.33578,0.54883254
-84.35141,0.5817667
-84.33425,0.644026
-84.34231,0.6389696
-84.32821,0.62831223
-84.34004,0.60749906
-84.34859,0.64580256
-84.32899,0.664217
-84.322044,0.646808
-84.316,0.6291261
-84.34526,0.5853543
-84.35085,0.59056985
-84.35201,0.5961759
-84.35819,0.61032856
-84.34565,0.6668537
-84.35665,0.6442787
-84.35496,0.58672905
-84.34256,0.63145447
-84.33245,0.6368379
-84.3468,0.5883158
-84.32349,0.5992715
-84.33638,0.5734359
-84.34378,0.5616552
-84.33149,0.594281
-84.33584,0.6089681
-84.333664,0.59730196
-84.366005,0.5729826
-84.358284,0.57409877
-84.36687,0.5751227
-84.354774,0.5424004
-84.34966,0.518567
-84.35198,0.543236
-84.34313,0.5783693
-84.35258,0.57710916
-84.35966,0.53815633
-84.358604,0.5227673
-84.343056,0.56580025
-84.34723,0.58777463
-84.3484,0.55645925
-84.34369,0.5191299
-84.332985,0.50044835
-84.351,0.5456997
-84.32917,0.5836853
-84.318115,0.58767545
-84.3321,0.5344811
-84.32854,0.512656
-84.346596,0.48997745
-84.33956,0.49485508
-84.353584,0.51809096
-84.33971,0.50889754
-84.32691,0.52332443
-84.33782,0.52081937
-84.33452,0.54963654
-84.32552,0.6005265
-84.33076,0.5701188
-84.31833,0.5548197
-84.317024,0.5526511
-84.33571,0.52377975
-84.35208,0.51787484
-84.320885,0.54966855
-84.31564,0.5594938
-84.308136,0.54766315
-84.31003,0.52163875
-84.33283,0.53045815
-84.337975,0.5198854
-84.32695,0.505273
-84.31832,0.5217516
-84.3223,0.5346506
-84.32319,0.5269375
-84.3323,0.53378487
-84.327415,0.5101431
-84.32774,0.52309585
-84.32723,0.5162175
-84.32019,0.5352284
-84.29806,0.54243773
-84.29194,0.5127294
-84.2922,0.5366199
-84.30098,0.56599224
-84.323044,0.5122705
-84.32946,0.4620863
-84.30571,0.510769
-84.2949,0.55852604
-84.283615,0.53709733
-84.27817,0.5872952
-84.27775,0.6352856
-84.27777,0.5633034
-84.3118,0.5022271
-84.316986,0.48568758
-84.28433,0.50171065
-84.29224,0.513243
-84.29287,0.5269096
-84.29796,0.544488
-84.3026,0.510235
-84.29964,0.51271963
-84.31337,0.49398547
-84.31261,0.47987247
-84.29787,0.50762856
-84.30558,0.51741165
-84.272835,0.5172757
-84.28308,0.5292067
-84.28459,0.4815204
-84.2737,0.46339872
-84.26082,0.48114493
-84.24869,0.5119665
-84.28105,0.50049573
-84.26783,0.47682944
-84.25116,0.47647476
-84.24228,0.49822873
-84.260574,0.4951672
-84.25938,0.46988663
-84.236145,0.4887522
-84.22121,0.53179455
-84.209015,0.5814726
-84.22148,0.55827916
-84.24524,0.49514654
-84.259995,0.46752933
-84.26025,0.4645848
-84.24024,0.49010456
-84.246315,0.48481676
-84.23272,0.4814619
-84.220695,0.4644916
-84.2087,0.49198702
-84.24219,0.51224434
-84.22964,0.49374652
-84.2153,0.48297775
-84.19534,0.48312297
-84.19427,0.46925524
-84.20255,0.45010817
-84.21013,0.44595915
-84.1869,0.46248028
-84.17187,0.48820406
-84.18394,0.5037807
-84.191246,0.5085029
-84.16867,0.5215797
-84.19618,0.5068622
-84.20274,0.48375487
-84.20928,0.4826024
-84.21498,0.45664948
-84.175644,0.48261458
-84.17795,0.4916695
-84.21272,0.4579946
-84.2054,0.47819355
-84.18057,0.510038
-84.18302,0.50348866
-84.16755,0.47571662
-84.15657,0.47119436
-84.1483,0.48162833
-84.16311,0.49258283
-84.161156,0.5031606
-84.158676,0.47536814
-84.17089,0.45847556
-84.156654,0.48765546
-84.14398,0.50944024
-84.13731,0.50067663
-84.14897,0.46926716
-84.141426,0.46786097
-84.135475,0.48164198
-84.12882,0.49794123
-84.12529,0.5228796
-84.10489,0.5095624
-84.11575,0.531307
-84.127464,0.5149847
-84.11686,0.49284485
-84.105125,0.49337626
-84.091385,0.51683515
-84.08638,0.51774603
-84.070114,0.51288915
-84.08081,0.52235633
-84.09221,0.48953968
-84.0851,0.4997757
-84.08198,0.49745664
-84.091705,0.5055158
-84.0787,0.5000743
-84.05257,0.489764
-84.05656,0.48873293
-84.06975,0.46525502
-84.06523,0.47916856
-84.07262,0.49112162
-84.04364,0.51272804
-84.03333,0.53145945
-84.02516,0.5704063
-84.040794,0.5651559
-84.03984,0.5205574
-84.07153,0.49192864
-84.06156,0.4893044
-84.0347,0.48010424
-84.008606,0.51039225
-83.99662,0.5230435
-84.00451,0.5307024
-84.00836,0.5094429
-84.026825,0.491575
-83.999176,0.5254878
-84.00257,0.5178697
-84.01778,0.47740605
-84.006615,0.4585374
-83.98498,0.48399296
-83.98546,0.5246106
-83.99194,0.51300335
-83.98219,0.51787287
-83.97052,0.53811127
-83.97185,0.51200795
-83.95194,0.55863184
-83.94242,0.55658364
-83.97524,0.5147136
-83.9899,0.51781917
-83.95637,0.52660275
-83.93982,0.53008294
-83.94601,0.5314666
-83.96195,0.5090419
-83.98583,0.5081864
-83.96945,0.5108383
-83.95628,0.48457363
-83.94068,0.5058382
-83.93535,0.5381781
-83.893776,0.5670093
-83.88493,0.5539055
-83.89654,0.54161185
-83.90379,0.5297824
-83.90666,0.5228128
-83.89681,0.57270926
-83.87683,0.54516834
-83.89366,0.50630283
-83.90229,0.50868785
-83.886505,0.5398232
-83.869514,0.57088435
-83.84829,0.5768796
-83.842735,0.52810174
-83.86992,0.49382943
-83.869705,0.50464106
-83.85988,0.5110988
-83.87119,0.4727903
-83.86339,0.46699163
-83.845985,0.48666912
-83.85224,0.49532738
-83.84358,0.52194715
-83.80802,0.55789113
-83.79901,0.5292525
-83.807465,0.5253132
-83.79314,0.52608335
-83.79253,0.5354797
-83.79009,0.5369137
-83.80244,0.514346
-83.80073,0.5185515
-83.780235,0.53842986
-83.770096,0.5541378
-83.73705,0.5923723
-83.75129,0.5430896
-83.76159,0.53108764
-83.75432,0.5435055
-83.75562,0.54195744
-83.73982,0.5447405
-83.74032,0.5668092
-83.73038,0.58578
-83.710724,0.6141599
-83.70541,0.6051274
-83.709366,0.570648
-83.72522,0.54729986
-83.73405,0.54079986
-83.703865,0.60930735
-83.68259,0.6234087
-83.67587,0.6345969
-83.68159,0.6385562
-83.64056,0.7266357
-83.65074,0.6564057
-83.66436,0.5900437
-83.645164,0.65008044
-83.62301,0.70973915
-83.64587,0.6477452
-83.69937,0.5027737
-83.7096,0.47509494
-83.666084,0.5352755
-83.61253,0.591341
-83.61782,0.6143893
-83.61173,0.6172019
-83.62083,0.5920444
-83.63521,0.5471243
-83.651794,0.5285888
-83.62467,0.5741986
-83.59746,0.5931909
-83.594154,0.61259484
-83.58281,0.6093505
-83.57061,0.6147059
-83.56882,0.59890544
-83.587204,0.56125265
-83.561646,0.6223928
-83.52397,0.74999416
-83.51257,0.77088886
-83.504,0.68185896
-83.485954,0.6983546
-83.48132,0.70913756
-83.51081,0.66569674
-83.50511,0.66118884
-83.48661,0.6745829
-83.49046,0.61591357
-83.5062,0.6333616
-83.47859,0.7441588
-83.45748,0.7214472
-83.46584,0.67812186
-83.46824,0.6716348
-83.47844,0.6598156
-83.4771,0.5824838
-83.46312,0.6036125
-83.43624,0.6522562
-83.42931,0.6715318
-83.46735,0.576252
-83.460655,0.61889166
-83.40623,0.73432726
-83.43737,0.6061585
-83.44762,0.54684657
-83.42651,0.56534445
-83.40689,0.5981254
-83.383026,0.6693521
-83.36888,0.6629083
-83.37237,0.6021597
-83.40507,0.5843314
-83.3935,0.6392581
-83.3798,0.59711796
-83.35345,0.6474406
-83.34169,0.65656877
-83.34855,0.6278609
-83.34307,0.66076505
-83.28046,0.7751735
-83.24077,0.84730405
-83.26053,0.7841768
-83.27706,0.7416914
-83.30063,0.7164903
-83.309166,0.6805011
-83.30685,0.70797175
-83.32384,0.66459435
-83.32573,0.66034895
-83.27674,0.7257278
-83.22899,0.8249032
-83.225784,0.78960526
-83.258194,0.7214026
-83.25729,0.6597532
-83.23808,0.67689925
-83.17359,0.80709803
-83.19416,0.72835124
-83.24572,0.6398228
-83.24937,0.6272351
-83.24188,0.5978617
-83.221245,0.60846764
-83.21929,0.61649346
-83.21876,0.6490287
-83.202385,0.66826135
-83.17178,0.6944849
-83.153725,0.7357628
-83.14885,0.67752457
-83.16691,0.6086199
-83.16809,0.65005624
-83.11457,0.73305756
-83.08646,0.77301586
-83.11313,0.8352632
-83.09245,0.8669443
-83.16116,0.6867134
-83.20108,0.57254404
-83.15479,0.63382024
-83.08928,0.74367946
-83.08395,0.8017068
-83.10539,0.746928
-83.08605,0.7276629
-83.09091,0.70180994
-83.08931,0.6842319
-83.08605,0.66593087
-83.032715,0.70777696
-83.01562,0.8232642
-83.03172,0.787023
-83.02978,0.7789393
-83.033035,0.6991937
-82.98371,0.8363086
-82.93977,1.0155058
-82.98408,0.8482669
-83.01176,0.76586795
-83.01797,0.701122
-82.94385,0.74832326
-82.86864,0.9410544
-82.929474,0.7930799
-82.972374,0.750877
-82.93887,0.76314265
-82.93895,0.73753726
-82.92861,0.79214007
-82.88143,0.86202073
-82.84081,0.91904277
-82.84733,0.93729734
-82.87314,0.8282679
-82.91222,0.8093686
-82.932816,0.7760361
-82.9268,0.72414196
-82.89066,0.820244
-82.866295,0.8195048
-82.841675,0.8525668
-82.79282,0.9708097
-82.798965,0.8338321
-82.835045,0.7536543
-82.85485,0.72703236
-82.792755,0.90430033
-82.723656,1.1238257
-82.7761,0.9112309
-82.793755,0.8040306
-82.736725,0.9105952
-82.70998,0.9348123
-82.686874,0.9534432
-82.73302,0.91580886
-82.79362,0.7793013
-82.77229,0.75300384
-82.74921,0.76935214
-82.73482,0.8189799
-82.71937,0.8437496
-82.676575,0.9701649
-82.67523,0.9404251
-82.72046,0.7273515
-82.76056,0.63617694
-82.74875,0.71345705
-82.67664,0.9041833
-82.66082,0.87228477
-82.667496,0.8390238
-82.643364,0.8858161
-82.66395,0.8681398
-82.66194,0.8564815
-82.60102,0.94184077
-82.57419,0.98415095
-82.58061,0.94818735
-82.569626,0.9061544
-82.57766,0.8614592
-82.60771,0.7904926
-82.60751,0.7993428
-82.57187,0.88055515
-82.541756,0.951279
-82.52057,0.93369466
-82.49151,0.9928094
-82.48592,1.0843021
-82.507545,1.0184321
-82.543365,0.8698779
-82.53537,0.8918261
-82.49438,0.9726276
-82.460945,0.980632
-82.48823,0.9192173
-82.52233,0.8715632
-82.485176,0.9568362
-82.42121,1.0304508
-82.44036,0.92389333
-82.39108,1.0056629
-82.34939,1.1129181
-82.36294,1.1326225
-82.35599,1.1493245
-82.37752,1.1729944
-82.406006,1.00657
-82.38182,1.0397747
-82.3382,1.1153108
-82.41957,0.89055955
-82.48342,0.7781861
-82.46815,0.8788191
-82.471924,0.8109022
-82.42918,0.84998435
-82.36889,0.9453699
-82.31864,1.0383245
-82.28315,1.0917577
-82.32045,0.9981151
-82.350395,0.8830042
-82.30167,1.0669068
-82.2257,1.2807466
-82.24171,1.0993652
-82.295395,0.94417834
-82.31076,0.93586034
-82.30399,0.9640652
-82.29056,0.99671394
-82.24573,1.0484416
-82.18759,1.1882404
-82.20328,1.1198535
-82.21453,1.1076156
-82.191864,1.1287042
-82.20961,1.0823588
-82.26643,0.898877
-82.263565,0.8865753
-82.226746,0.9688938
-82.17062,1.07252
-82.10577,1.1986841
-82.11775,1.1781644
-82.13379,1.1796914
-82.11356,1.1973684
-82.11204,1.2188693
-82.094925,1.1937286
-82.142265,1.0020106
-82.18738,0.8742696
-82.16971,0.9242103
-82.153885,1.0141408
-82.10459,1.069109
-82.05705,1.153994
-82.05662,1.1376239
-82.112915,0.99774235
-82.116745,0.94352293
-82.09961,0.99872655
-82.07255,1.0332309
-82.03635,1.0893645
-81.98763,1.2112905
-81.9633,1.2937223
-82.02177,1.1304431
-82.07575,0.9048458
-82.05175,0.9783103
-81.98767,1.1581452
-81.95963,1.2797492
-81.95619,1.2488284
-82.001755,1.0379715
-81.98133,1.1113235
-81.86132,1.3780758
-81.860916,1.3310667
-81.89917,1.2270143
-81.917816,1.1815801
-81.89792,1.2214965
-81.94561,1.0744684
-81.93602,1.1204362
-81.93746,1.0864228
-81.95348,1.0497885
-81.94217,1.059023
-81.953224,1.0014871
-81.95271,0.98858166
-81.88444,1.1318983
-81.82408,1.2460897
-81.829414,1.2006556
-81.79375,1.2104164
-81.72878,1.3594694
-81.76533,1.2913921
-81.85159,1.0738734
-81.859726,1.0160916
-81.84262,1.0372998
-81.824425,1.1410029
-81.76177,1.2727209
-81.76804,1.2653836
-81.80624,1.1389467
-81.80101,1.133538
-81.8001,1.0769222
-81.78395,1.1342953
-81.75334,1.1767151
-81.75708,1.1471965
-81.7956,1.1095858
-81.80054,1.0829948
-81.77385,1.0757483
-81.78204,1.0324329
-81.808685,0.9312553
-81.8102,0.92229617
-81.728874,1.0673378
-81.62832,1.3220161
-81.616425,1.3463418
-81.6228,1.313508
-81.64347,1.2722378
-81.62975,1.3297229
-81.64011,1.2959696
-81.62532,1.2983639
-81.6795,1.1372174
-81.68048,1.0886518
-81.62747,1.2350795
-81.61473,1.255777
-81.65069,1.1830652
-81.604836,1.2682819
-81.569046,1.3844668
-81.62055,1.2367389
-81.649925,1.1451138
-81.620125,1.1594474
-81.59078,1.2145787
-81.56881,1.2710361
-81.533195,1.3127054
-81.56481,1.1921657
-81.591225,1.176882
-81.58733,1.2363402
-81.56742,1.3403965
-81.57823,1.293915
-81.54149,1.2739769
-81.50617,1.388817
-81.53564,1.2871976
-81.53751,1.2254679
-81.50893,1.2454463
-81.569595,1.0670353
-81.61071,0.99575406
-81.56978,1.1171134
-81.51505,1.2406236
-81.47261,1.2851565
-81.44059,1.3510567
-81.449295,1.3337113
-81.479996,1.179215
-81.49628,1.1970456
-81.491974,1.2221795
-81.557785,1.0237479
-81.58124,0.9482014
-81.55962,0.9871683
-81.47014,1.1503903
-81.39769,1.3272159
-81.41349,1.3149824
-81.46009,1.1800857
-81.52378,1.0362159
-81.49468,1.100937
-81.44408,1.2080429
-81.405235,1.2867348
-81.35485,1.4185168
-81.356514,1.4295245
-81.33657,1.4734095
-81.37986,1.3111093
-81.39618,1.302222
-81.384926,1.3274816
-81.41871,1.2848911
-81.35933,1.4143881
-81.31917,1.5181513
-81.35146,1.4117527
-81.3502,1.4004252
-81.358086,1.3903822
-81.347565,1.4080262
-81.34602,1.4092473
-81.363,1.3923612
-81.36884,1.2988858
-81.39879,1.2651192
-81.400375,1.2377687
-81.40516,1.1849959
-81.43239,1.152152
-81.43866,1.1694121
-81.39562,1.2245607
-81.391975,1.2368642
-81.39413,1.254522
-81.40655,1.1827137
-81.47342,0.9970676
-81.46533,0.9842814
-81.419395,1.1011137
-81.3638,1.2430888
-81.32551,1.3240519
-81.311066,1.4212104
-81.370674,1.2457517
-81.37811,1.1759659
-81.371666,1.2245502
-81.37164,1.1851616
-81.39494,1.1953378
-81.4101,1.1593007
-81.4177,1.1035494
-81.3993,1.138784
-81.36665,1.2359178
-81.3559,1.2283225
-81.32226,1.3674558
-81.27824,1.4376
-81.25916,1.5481571
-81.30228,1.440857
-81.399925,1.176902
-81.46182,1.0363631
-81.496185,0.9997327
-81.44651,1.0931076
-81.3666,1.3130804
-81.371376,1.3095418
-81.3566,1.3446684
-81.36153,1.3514476
-81.42371,1.2179896
-81.44685,1.0896842
-81.426186,1.053775
-81.43493,1.1229825
-81.473366,1.0928515
-81.43182,1.2276572
-81.415695,1.2489072
-81.38561,1.3346233
-81.32814,1.53216
-81.333595,1.4635918
-81.34454,1.3829387
-81.33374,1.441141
-81.38386,1.3070103
-81.39878,1.3312627
-81.40999,1.338575
-81.45413,1.2007746
-81.43363,1.2656667
-81.38758,1.3719134
-81.35639,1.4284039
-81.40179,1.3212335
-81.51858,1.0976874
-81.59091,1.0390992
-81.55552,1.0561175
-81.46679,1.2470485
-81.43706,1.3539686
-81.439476,1.3808087
-81.430405,1.4371808
-81.49445,1.3099399
-81.57357,1.1173618
-81.56529,1.1628678
-81.56898,1.1411885
-81.57036,1.1639664
-81.56819,1.1602763
-81.559456,1.2379432
-81.57793,1.2461655
-81.61564,1.1391848
-81.596176,1.2195393
-81.57516,1.3925687
-81.534836,1.4601479
-81.51843,1.4535551
-81.59428,1.2329154
-81.64374,1.140385
-81.66994,1.1160439
-81.71488,1.0622585
-81.71627,1.146527
-81.727234,1.1224333
-81.66316,1.2500348
-81.6878,1.2065724
-81.69957,1.1757681
-81.71211,1.1907474
-81.779305,1.0887437
-81.808846,1.0619681
-81.76216,1.2420878
-81.794464,1.1825362
-81.82878,1.1046678
-81.85639,1.024993
-81.89011,0.97198135
-81.87296,1.0335578
-81.86853,1.0877912
-81.89463,1.1201854
-81.93304,1.0324944
-81.929344,1.0627569
-81.922134,1.1204563
-81.96059,1.114129
-81.97412,1.1055678
-81.99862,1.1219865
-81.973076,1.1860923
-81.935104,1.3229502
-81.99467,1.1590245
-82.031166,1.1151781
-81.99244,1.3132881
-82.02381,1.2592988
-82.11339,1.0836388
-82.13089,1.094867
-82.10077,1.1636227
-82.11572,1.1302551
-82.14309,1.1035705
-82.15496,1.1011361
-82.17182,1.1537607
-82.25064,0.9872267
-82.30395,0.91011184
-82.25399,1.1027731
-82.23915,1.2016987
-82.22474,1.3066162
-82.23791,1.2988442
-82.274956,1.1533669
-82.35405,0.99984914
-82.398994,0.95718235
-82.37685,1.0635588
-82.3618,1.1696423
-82.39939,1.0855672
-82.42483,1.0685972
-82.41397,1.2368269
-82.44159,1.1985451
-82.507744,1.0738124
-82.5522,1.0574623
-82.54026,1.135562
-82.60737,1.063156
-82.59993,1.0350908
-82.615395,1.0178518
-82.7072,0.8506112
-82.76887,0.7654064
-82.7607,0.7938667
-82.776825,0.8129574
-82.79684,0.85527325
-82.80303,0.94542956
-82.76722,1.12173
-82.788376,1.0410154
-82.86215,0.86054265
-82.88643,0.9233411
-82.91311,0.88125867
-82.943756,0.8319254
-82.931694,0.87263304
-82.93558,0.98442435
-82.96125,0.98573345
-82.98545,1.032128
-83.0422,0.8726766
-83.08607,0.7929664
-83.12076,0.82171804
-83.13856,0.787023
-83.15639,0.8098078
-83.18073,0.81470156
-83.18386,0.83648217
-83.19611,0.83969307
-83.20991,0.8368727
-83.23877,0.8897329
-83.27873,0.80293643
-83.30248,0.72960275
-83.327896,0.78772575
-83.35482,0.8520939
-83.39273,0.7911201
-83.41164,0.83321595
-83.41336,0.89009404
-83.4012,0.94949055
-83.386055,1.0541322
-83.41862,1.0283805
-83.49917,0.8395326
-83.56374,0.7117309
-83.601845,0.711147
-83.599594,0.7326546
-83.578316,0.8001101
-83.61241,0.7956178
-83.64399,0.820536
-83.657166,0.8021885
-83.69016,0.74909014
-83.732376,0.71390444
-83.77298,0.69195026
-83.8177,0.6585482
-83.838615,0.67993766
-83.861305,0.66724664
-83.88988,0.65949243
-83.9149,0.6579138
-83.912674,0.6666809
-83.908424,0.69571483
-83.935455,0.7338663
-83.96528,0.717339
-83.996574,0.7387222
-84.032265,0.6535701
-84.01811,0.7195271
-84.019485,0.7094488
-84.0701,0.7412897
-84.09542,0.6553976
-84.12199,0.5794057
-84.1641,0.59118813
-84.197685,0.6100649
-84.22399,0.61467314
-84.24625,0.5963212
-84.26924,0.5706566
-84.26515,0.60532755
-84.295166,0.62472415
-84.30113,0.6313202
-84.291466,0.68950254
-84.32338,0.6993603
-84.35793,0.6603736
-84.38794,0.64437455
-84.425934,0.584139
-84.4649,0.58193785
-84.46249,0.5525396
-84.42514,0.6336734
-84.41364,0.78233427
-84.44386,0.77347463
-84.52315,0.6579846
-84.55929,0.643652
-84.571144,0.59499925
-84.61107,0.54454446
-84.59637,0.56982005
-84.61906,0.53604925
-84.64191,0.4871077
-84.647255,0.53230685
-84.6703,0.5586683
-84.71543,0.4849063
-84.75813,0.48341125
-84.7631,0.504585
-84.77302,0.4822578
-84.78275,0.459328
-84.81423,0.47834387
